% Model:              model.mph
% Version:            COMSOL 5.2.1.152
% Date:               Mar 27 2018, 09:32
% Dimension:          3
% Nodes:              40224
% Expressions:        1
% Description:        Magnetic vector potential, phi component
% Length unit:        m
% rev1x                   rev1y                    rev1z                    comp1.Aphi (Wb/m)
0.0032622583618233778     -0.0034318938475298853   -0.007466669025470913    3.5537402488874E-5
0.0036696991097741796     -0.0029922455520432515   -0.007466669025470913    3.5537402488874E-5
0.004018330559237649      -0.0025046445888981684   -0.007466669025470913    3.5537402488874E-5
0.0043025656660555965     -0.0019769050784697755   -0.007466669025470913    3.5537402488874E-5
0.004517849379054234      -0.0014174843872788504   -0.007466669025470913    3.5537402488874E-5
0.0046607316376813274     -8.353475932307229E-4    -0.007466669025470913    3.5537402488874E-5
0.004728922661454938      -2.3982381445130586E-4   -0.007466669025470913    3.5537402488874E-5
0.004721329645174614      3.595432958565408E-4     -0.007466669025470913    3.5537402488874E-5
0.004638074271830565      9.531484926198059E-4     -0.007466669025470913    3.5537402488874E-5
0.00448049076255515       0.0015314788691516436    -0.007466669025470913    3.5537402488874E-5
0.004251104494867464      0.0020852663076254005    -0.007466669025470913    3.5537402488874E-5
0.003953591531867451      0.0026056360066490495    -0.007466669025470913    3.5537402488874E-5
0.0035927197109503674     0.003084248705689724     -0.007466669025470913    3.5537402488874E-5
0.0031742722361329805     0.0035134343271100653    -0.007466669025470913    3.5537402488874E-5
0.002704954998473843      0.0038863148941164563    -0.007466669025470913    3.5537402488874E-5
0.0021922891098377487     0.004196914754779616     -0.007466669025470913    3.5537402488874E-5
0.001644490372220224      0.0044402563457164295    -0.007466669025470913    3.5537402488874E-5
0.0010703376142139848     0.004612439960758161     -0.007466669025470913    3.5537402488874E-5
4.79032004610494E-4       0.004710706246260626     -0.007466669025470913    3.5537402488874E-5
-1.1995040227294407E-4    0.004733480421528602     -0.007466669025470913    3.5537402488874E-5
-7.170105264841695E-4     0.004680397515693611     -0.007466669025470913    3.5537402488874E-5
-0.0013025800938924546    0.0045523082166078295    -0.007466669025470913    3.5537402488874E-5
-0.001867274973961564     0.004351265238021795     -0.007466669025470913    3.5537402488874E-5
-0.0024020455665028084    0.004080490423520711     -0.007466669025470913    3.5537402488874E-5
-0.002898321827363186     0.003744323114400005     -0.007466669025470913    3.5537402488874E-5
-0.0033481506089183045    0.003348150608918305     -0.007466669025470913    3.5537402488874E-5
1.4665145419789555E-18    -0.02395                 0.011                    1.3675365194836931E-6
0.0030258093483849975     -0.023758092890365293    0.011                    1.3675365194836931E-6
0.006003128147596356      -0.02318544699684559     0.011                    1.3675365194836931E-6
0.00888424294083094       -0.022241239339755678    0.011                    1.3675365194836931E-6
0.01162298200261939       -0.02094060145666274     0.011                    1.3675365194836931E-6
0.014175455270549066      -0.01930437690972342     0.011                    1.3675365194836931E-6
0.01650075771186269       -0.017358787254137423    0.011                    1.3675365194836931E-6
0.018561624853028837      -0.01513501182078898     0.011                    1.3675365194836931E-6
0.020325029966999288      -0.012668688047330748    0.011                    1.3675365194836931E-6
0.021762713347841914      -0.009999340365227262    0.011                    1.3675365194836931E-6
0.022851635190781167      -0.007169746795211921    0.011                    1.3675365194836931E-6
0.023574344819950944      -0.0042252534018745085   0.011                    1.3675365194836931E-6
0.023919260346746712      -0.0012130475936871746   0.011                    1.3675365194836931E-6
0.023880854277071158      0.0018185980856946457    0.011                    1.3675365194836931E-6
0.02345974209299724       0.0048210995561234074    0.011                    1.3675365194836931E-6
0.02266267238927049       0.007746339792224254     0.011                    1.3675365194836931E-6
0.02150241872271926       0.010547439929805344     0.011                    1.3675365194836931E-6
0.019997574907756156      0.013179510529935521     0.011                    1.3675365194836931E-6
0.018172257038492342      0.01560037096119722      0.011                    1.3675365194836931E-6
0.016055717012752865      0.017771225371549314     0.011                    1.3675365194836931E-6
0.013681873751520272      0.019657284416914268     0.011                    1.3675365194836931E-6
0.011088769626317644      0.021228322782887377     0.011                    1.3675365194836931E-6
0.00831796080563344       0.022459163564922578     0.011                    1.3675365194836931E-6
0.005413851290480447      0.023330081744489518     0.011                    1.3675365194836931E-6
0.0024229813115990125     0.023827120295235885     0.011                    1.3675365194836931E-6
-6.067185078008465E-4     0.02394231385334951      0.011                    1.3675365194836931E-6
-0.003626695271234604     0.02367381636765827      0.011                    1.3675365194836931E-6
-0.00658855190046975      0.023025930683792488     0.011                    1.3675365194836931E-6
-0.009444822729963977     0.022009039588304524     0.011                    1.3675365194836931E-6
-0.012149734174813564     0.020639439417808016     0.011                    1.3675365194836931E-6
-0.014659938282016526     0.018939078899657878     0.011                    1.3675365194836931E-6
-0.01693520740941781      0.016935207409417813     0.011                    1.3675365194836931E-6
1.4536235912197794E-18    -0.02373947479766164     0.011416655952485102     1.247239207373243E-6
0.0029992118901258726     -0.023549254589199632    0.011416655952485102     1.247239207373243E-6
0.005950359472525968      -0.02298164236551715     0.011416655952485102     1.247239207373243E-6
0.008806148701050499      -0.022045734479118603    0.011416655952485102     1.247239207373243E-6
0.011520813708762331      -0.020756529458385044    0.011416655952485102     1.247239207373243E-6
0.014050850235514799      -0.01913468764646933     0.011416655952485102     1.247239207373243E-6
0.01635571281181985       -0.01720620010595263     0.011416655952485102     1.247239207373243E-6
0.018398464526184887      -0.015001972095278959    0.011416655952485102     1.247239207373243E-6
0.020146368962976918      -0.012557327792026956    0.011416655952485102     1.247239207373243E-6
0.021571414824627464      -0.009911444200148365    0.011416655952485102     1.247239207373243E-6
0.02265076483076858       -0.007106723313175312    0.011416655952485102     1.247239207373243E-6
0.023367121700401283      -0.004188112594886598    0.011416655952485102     1.247239207373243E-6
0.023709005351995868      -0.001202384667169135    0.011416655952485102     1.247239207373243E-6
0.023670936879213404      0.001802612251458194     0.011416655952485102     1.247239207373243E-6
0.023253526353918582      0.004778721144451331     0.011416655952485102     1.247239207373243E-6
0.022463463049384097      0.007678247944535749     0.011416655952485102     1.247239207373243E-6
0.021313408240365834      0.010454725861940045     0.011416655952485102     1.247239207373243E-6
0.019821792297996996      0.013063660044714846     0.011416655952485102     1.247239207373243E-6
0.018012519331186572      0.015463240637474486     0.011416655952485102     1.247239207373243E-6
0.015914584107834404      0.017615012811334454     0.011416655952485102     1.247239207373243E-6
0.01356160739494797       0.019484493027382182     0.011416655952485102     1.247239207373243E-6
0.010991297164135433      0.021041721657661015     0.011416655952485102     1.247239207373243E-6
0.00824484429700511       0.022261743107559087     0.011416655952485102     1.247239207373243E-6
0.005366262474682611      0.023125005745331727     0.011416655952485102     1.247239207373243E-6
0.002401682830142376      0.02361767522962858      0.011416655952485102     1.247239207373243E-6
-6.013853329942829E-4     0.023731856213749306     0.011416655952485102     1.247239207373243E-6
-0.0035948159077358053    0.023465718873674036     0.011416655952485102     1.247239207373243E-6
-0.006530637235669618     0.022823528232175185     0.011416655952485102     1.247239207373243E-6
-0.00936180088377293      0.02181557580907276      0.011416655952485102     1.247239207373243E-6
-0.0120429356259405       0.02045801469298195      0.011416655952485102     1.247239207373243E-6
-0.01453107454618816      0.018772600677634806     0.011416655952485102     1.247239207373243E-6
-0.016786343611233687     0.01678634361123369      0.011416655952485102     1.247239207373243E-6
9.797174393178825E-20     -0.0015999999999999999   -0.0012812573906980686   6.889636650982754E-8
2.0214175187540693E-4     -0.0015871794832811887   -0.0012812573906980686   6.889636650982754E-8
4.0104405161395284E-4     -0.0015489233901859268   -0.0012812573906980686   6.889636650982754E-8
5.935193613916286E-4      -0.0014858447993156192   -0.0012812573906980686   6.889636650982754E-8
7.764831400497295E-4      -0.0013989545858313311   -0.0012812573906980686   6.889636650982754E-8
9.470032748592277E-4      -0.001289645221526408    -0.0012812573906980686   6.889636650982754E-8
0.0011023470705210983     -0.0011596684595665918   -0.0012812573906980686   6.889636650982754E-8
0.0012400250423735338     -0.0010111072615140864   -0.0012812573906980686   6.889636650982754E-8
0.0013578308119916015     -8.463424165231397E-4    -0.0012812573906980686   6.889636650982754E-8
0.0014538764658265997     -6.68014387656101E-4     -0.0012812573906980686   6.889636650982754E-8
0.001526622810240078      -4.7898099675737255E-4   -0.0012812573906980686   6.889636650982754E-8
0.0015749040380760547     -2.8227162601249326E-4   -0.0012812573906980686   6.889636650982754E-8
0.0015979464114736844     -8.103867014194067E-5    -0.0012812573906980686   6.889636650982754E-8
0.0015953806615162359     1.2149298276039385E-4    -0.0012812573906980686   6.889636650982754E-8
0.0015672479060039911     3.2207763214185605E-4    -0.0012812573906980686   6.889636650982754E-8
0.0015139989905149386     5.17500779438781E-4      -0.0012812573906980686   6.889636650982754E-8
0.0014364872633131863     7.046306424922151E-4     -0.0012812573906980686   6.889636650982754E-8
0.0013359548998918517     8.80468344379826E-4      -0.0012812573906980686   6.889636650982754E-8
0.0012140129963084654     0.0010421959723555553    -0.0012812573906980686   6.889636650982754E-8
0.0010726157503300453     0.0011872217367214573    -0.0012812573906980686   6.889636650982754E-8
9.140291441516674E-4      0.0013132215059316421    -0.0012812573906980686   6.889636650982754E-8
7.407946305681933E-4      0.001418176052301453     -0.0012812573906980686   6.889636650982754E-8
5.55688404551712E-4       0.0015004034114353287    -0.0012812573906980686   6.889636650982754E-8
3.6167691293397555E-4     0.001558585836792619     -0.0012812573906980686   6.889636650982754E-8
1.6186931517989225E-4     0.001591790917427032     -0.0012812573906980686   6.889636650982754E-8
-4.0532342901100395E-5    0.0015994865204742887    -0.0012812573906980686   6.889636650982754E-8
-2.4228444400732217E-4    0.0015815493189249782    -0.0012812573906980686   6.889636650982754E-8
-4.4015378040716493E-4    0.0015382667680195398    -0.0012812573906980686   6.889636650982754E-8
-6.309693681813094E-4     0.001470332498592369     -0.0012812573906980686   6.889636650982754E-8
-8.116732642881713E-4     0.0013788352011896794    -0.0012812573906980686   6.889636650982754E-8
-9.793695720762606E-4     0.0012652411791003175    -0.0012812573906980686   6.889636650982754E-8
-0.0011313708498984758    0.001131370849898476     -0.0012812573906980686   6.889636650982754E-8
6.042790044382287E-20     -9.86862505759132E-4     -8.228991862507439E-4    5.813885595219415E-8
1.2467882235894052E-4     -9.78954951225224E-4     -8.228991862507439E-4    5.813885595219415E-8
2.4735958605971264E-4     -9.553590112923835E-4    -8.228991862507439E-4    5.813885595219415E-8
3.66076252624689E-4       -9.164528261386168E-4    -8.228991862507439E-4    5.813885595219415E-8
4.78926310793247E-4       -8.628598925104603E-4    -8.228991862507439E-4    5.813885595219415E-8
5.84101265493551E-4       -7.954390717849013E-4    -8.228991862507439E-4    5.813885595219415E-8
6.799156201441811E-4      -7.152708261610748E-4    -8.228991862507439E-4    5.813885595219415E-8
7.648338878255124E-4      -6.236399035556534E-4    -8.228991862507439E-4    5.813885595219415E-8
8.374951984493681E-4      -5.220147486876655E-4    -8.228991862507439E-4    5.813885595219415E-8
8.967351075811684E-4      -4.120239703034076E-4    -8.228991862507439E-4    5.813885595219415E-8
9.416042574141071E-4      -2.9543024166936714E-4   -8.228991862507439E-4    5.813885595219415E-8
9.713835908411944E-4      -1.7410205259462108E-4   -8.228991862507439E-4    5.813885595219415E-8
9.855958748098334E-4      -4.998376567478959E-5    -8.228991862507439E-4    5.813885595219415E-8
9.84013348289734E-4       7.493554337442083E-5     -8.228991862507439E-4    5.813885595219415E-8
9.666613722905321E-4      1.9865396194030004E-4    -8.228991862507439E-4    5.813885595219415E-8
9.338180234352306E-4      3.1918882245578716E-4    -8.228991862507439E-4    5.813885595219415E-8
8.860096376027059E-4      4.346084759278341E-4     -8.228991862507439E-4    5.813885595219415E-8
8.240023750552896E-4      5.430632478601685E-4     -8.228991862507439E-4    5.813885595219415E-8
7.487899422257027E-4      6.428150804817991E-4     -8.228991862507439E-4    5.813885595219415E-8
6.615776669296376E-4      7.322653862454038E-4     -8.228991862507439E-4    5.813885595219415E-8
5.637631822089934E-4      8.099806662253009E-4     -8.228991862507439E-4    5.813885595219415E-8
4.5691402835964866E-4     8.747154828636287E-4     -8.228991862507439E-4    5.813885595219415E-8
3.4274253208574807E-4     9.254324189116366E-4     -8.228991862507439E-4    5.813885595219415E-8
2.2307836535828161E-4     9.613187027111612E-4     -8.228991862507439E-4    5.813885595219415E-8
9.983922373996451E-5      9.817992333854178E-4     -8.228991862507439E-4    5.813885595219415E-8
-2.4999905924792694E-5    9.865457972020074E-4     -8.228991862507439E-4    5.813885595219415E-8
-1.4943839594970258E-4    9.754823274099706E-4     -8.228991862507439E-4    5.813885595219415E-8
-2.71482039157481E-4      9.48786123258603E-4      -8.228991862507439E-4    5.813885595219415E-8
-3.891750073379147E-4     9.068850086624694E-4     -8.228991862507439E-4    5.813885595219415E-8
-5.006311946581994E-4     8.504504760468402E-4     -8.228991862507439E-4    5.813885595219415E-8
-6.040644437271422E-4     7.803869252478614E-4     -8.228991862507439E-4    5.813885595219415E-8
-6.978171699210306E-4     6.978171699210307E-4     -8.228991862507439E-4    5.813885595219415E-8
1.1236735258984955E-25    -1.8350981306297305E-9   -7.997075817459155E-4    0
2.3184371936798632E-10    -1.8203938142144819E-9   -7.997075817459155E-4    0
4.5997199338558623E-10    -1.7765165111367868E-9   -7.997075817459155E-4    0
6.807289191139556E-10     -1.70416938351875E-9     -7.997075817459155E-4    0
8.905767242317263E-10     -1.604511840809353E-9    -7.997075817459155E-4    0
1.0861524621215012E-9     -1.4791409594991726E-9   -7.997075817459155E-4    0
1.2643219052615172E-9     -1.3300658889380701E-9   -7.997075817459155E-4    0
1.4222297732460778E-9     -1.1596756534191539E-9   -7.997075817459155E-4    0
1.5573454904982733E-9     -9.70700866521414E-10    -7.997075817459155E-4    0
1.6675037403780954E-9     -7.661699712634219E-10   -7.997075817459155E-4    0
1.7509391657801708E-9     -5.493607073478871E-10   -7.997075817459155E-4    0
1.8063146601216138E-9     -3.23747583265838E-10    -7.997075817459155E-4    0
1.8327427953386527E-9     -9.29461950538717E-11    -7.997075817459155E-4    0
1.8298000434945422E-9     1.3934471596764304E-10   -7.997075817459155E-4    0
1.7975335640883024E-9     3.694025379132313E-10    -7.997075817459155E-4    0
1.7364604482932896E-9     5.935404455922097E-10    -7.997075817459155E-4    0
1.6475594322371538E-9     8.081664842636812E-10    -7.997075817459155E-4    0
1.5322552121232287E-9     1.0098411330312953E-9    -7.997075817459155E-4    0
1.3923956125536643E-9     1.1953324253871962E-9    -7.997075817459155E-4    0
1.23022197394667E-9       1.3616677435628304E-9    -7.997075817459155E-4    0
1.048333233608636E-9      1.5061814566486976E-9    -7.997075817459155E-4    0
8.49644276085146E-10      1.6265576390514048E-9    -7.997075817459155E-4    0
6.373392202534152E-10     1.7208671846971514E-9    -7.997075817459155E-4    0
4.14820391760669E-10      1.7875987222025686E-9    -7.997075817459155E-4    0
1.8565379855808434E-10    1.8256828355773313E-9    -7.997075817459155E-4    0
-4.6488016679907855E-11   1.8345092023061372E-9    -7.997075817459155E-4    0
-2.7788483142406286E-10   1.8139363741612196E-9    -7.997075817459155E-4    0
-5.048283622592484E-10    1.7642940440015595E-9    -7.997075817459155E-4    0
-7.236816925213395E-10    1.6863777622318734E-9    -7.997075817459155E-4    0
-9.309375562358465E-10    1.5814361875935309E-9    -7.997075817459155E-4    0
-1.1232745443204906E-9    1.451151076601718E-9     -7.997075817459155E-4    0
-1.297610332311039E-9     1.2976103323110393E-9    -7.997075817459155E-4    0
2.960583636938726E-19     -0.004835                -0.007695452090925015    2.7604821754678686E-5
6.108471064484954E-4      -0.004796258001040343    -0.007695452090925015    2.7604821754678686E-5
0.0012119049934709138     -0.0046806528697180974   -0.007695452090925015    2.7604821754678686E-5
0.0017935413202053276     -0.004490037252931887    -0.007695452090925015    2.7604821754678686E-5
0.0023464349888377765     -0.004227465889059054    -0.007695452090925015    2.7604821754678686E-5
0.002861725521215229      -0.003897146653800114    -0.007695452090925015    2.7604821754678686E-5
0.0033311550537309443     -0.003504373126252795    -0.007695452090925015    2.7604821754678686E-5
0.003747200674922523      -0.00305543975588788     -0.007695452090925015    2.7604821754678686E-5
0.0041031949849871215     -0.002557540989930863    -0.007695452090925015    2.7604821754678686E-5
0.004393432945169757      -0.0020186559776982803   -0.007695452090925015    2.7604821754678686E-5
0.004613263304694236      -0.0014474206995761852   -0.007695452090925015    2.7604821754678686E-5
0.004759163140061078      -8.529895698565032E-4    -0.007695452090925015    2.7604821754678686E-5
0.00482879431217204       -2.44888731335177E-4     -0.007695452090925015    2.7604821754678686E-5
0.0048210409365193755     3.671366072790652E-4     -0.007695452090925015    2.7604821754678686E-5
0.004736027265955811      9.732783446286713E-4     -0.007695452090925015    2.7604821754678686E-5
0.00457511569946233       0.0015638226678665664    -0.007695452090925015    2.7604821754678686E-5
0.004340884948824535      0.0021293057227811624    -0.007695452090925015    2.7604821754678686E-5
0.00403708871311069       0.002660665278172787     -0.007695452090925015    2.7604821754678686E-5
0.0036685955232196444     0.003149385953961944     -0.007695452090925015    2.7604821754678686E-5
0.003241310720528606      0.0035876356856551542    -0.007695452090925015    2.7604821754678686E-5
0.0027620818199833204     0.003968391238237182     -0.007695452090925015    2.7604821754678686E-5
0.0022385887742482594     0.004285550758048454     -0.007695452090925015    2.7604821754678686E-5
0.001679220897504705      0.004534031558931134     -0.007695452090925015    2.7604821754678686E-5
0.0010929424212723575     0.004709851575557696     -0.007695452090925015    2.7604821754678686E-5
4.891488368092369E-4      0.004810193178599813     -0.007695452090925015    2.7604821754678686E-5
-1.2248367370426276E-4    0.004833448329058241     -0.007695452090925015    2.7604821754678686E-5
-7.321533042346267E-4     0.004779244348126419     -0.007695452090925015    2.7604821754678686E-5
-0.0013300897051679015    0.004648449889609048     -0.007695452090925015    2.7604821754678686E-5
-0.0019067105594728947    0.004443161019183815     -0.007695452090925015    2.7604821754678686E-5
-0.0024527751455208175    0.004166667623595063     -0.007695452090925015    2.7604821754678686E-5
-0.00295953242561795      0.0038234006880937723    -0.007695452090925015    2.7604821754678686E-5
-0.0034188612870369567    0.0034188612870369576    -0.007695452090925015    2.7604821754678686E-5
2.8993512969813608E-19    -0.004735000000000003    -0.00760555752122576     3.1081370972758266E-5
5.982132469562828E-4      -0.004697059283335271    -0.00760555752122576     3.1081370972758266E-5
0.0011868397402450424     -0.00458384515783148     -0.00760555752122576     3.1081370972758266E-5
0.0017564463601183519     -0.004397171952974664    -0.00760555752122576     3.1081370972758266E-5
0.00229790479258467       -0.0041400312274445985   -0.00760555752122576     3.1081370972758266E-5
0.002802537816536529      -0.0038165438274547162   -0.00760555752122576     3.1081370972758266E-5
0.0032622583618233778     -0.0034318938475298853   -0.00760555752122576     3.1081370972758266E-5
0.0036696991097741796     -0.0029922455520432515   -0.00760555752122576     3.1081370972758266E-5
0.004018330559237649      -0.0025046445888981684   -0.00760555752122576     3.1081370972758266E-5
0.0043025656660555965     -0.0019769050784697755   -0.00760555752122576     3.1081370972758266E-5
0.004517849379054234      -0.0014174843872788504   -0.00760555752122576     3.1081370972758266E-5
0.0046607316376813274     -8.353475932307229E-4    -0.00760555752122576     3.1081370972758266E-5
0.004728922661454938      -2.3982381445130586E-4   -0.00760555752122576     3.1081370972758266E-5
0.004721329645174614      3.595432958565408E-4     -0.00760555752122576     3.1081370972758266E-5
0.004638074271830565      9.531484926198059E-4     -0.00760555752122576     3.1081370972758266E-5
0.00448049076255515       0.0015314788691516436    -0.00760555752122576     3.1081370972758266E-5
0.004251104494867464      0.0020852663076254005    -0.00760555752122576     3.1081370972758266E-5
0.003953591531867451      0.0026056360066490495    -0.00760555752122576     3.1081370972758266E-5
0.0035927197109503674     0.003084248705689724     -0.00760555752122576     3.1081370972758266E-5
0.0031742722361329805     0.0035134343271100653    -0.00760555752122576     3.1081370972758266E-5
0.002704954998473843      0.0038863148941164563    -0.00760555752122576     3.1081370972758266E-5
0.0021922891098377487     0.004196914754779616     -0.00760555752122576     3.1081370972758266E-5
0.001644490372220224      0.0044402563457164295    -0.00760555752122576     3.1081370972758266E-5
0.0010703376142139848     0.004612439960758161     -0.00760555752122576     3.1081370972758266E-5
4.79032004610494E-4       0.004710706246260626     -0.00760555752122576     3.1081370972758266E-5
-1.1995040227294407E-4    0.004733480421528602     -0.00760555752122576     3.1081370972758266E-5
-7.170105264841695E-4     0.004680397515693611     -0.00760555752122576     3.1081370972758266E-5
-0.0013025800938924546    0.0045523082166078295    -0.00760555752122576     3.1081370972758266E-5
-0.001867274973961564     0.004351265238021795     -0.00760555752122576     3.1081370972758266E-5
-0.0024020455665028084    0.004080490423520711     -0.00760555752122576     3.1081370972758266E-5
-0.002898321827363186     0.003744323114400005     -0.00760555752122576     3.1081370972758266E-5
-0.0033481506089183045    0.003348150608918305     -0.00760555752122576     3.1081370972758266E-5
2.8993512969813608E-19    -0.004735000000000003    -0.007744446016980607    2.6591719467583478E-5
5.982132469562828E-4      -0.004697059283335271    -0.007744446016980607    2.6591719467583478E-5
0.0011868397402450424     -0.00458384515783148     -0.007744446016980607    2.6591719467583478E-5
0.0017564463601183519     -0.004397171952974664    -0.007744446016980607    2.6591719467583478E-5
0.00229790479258467       -0.0041400312274445985   -0.007744446016980607    2.6591719467583478E-5
0.002802537816536529      -0.0038165438274547162   -0.007744446016980607    2.6591719467583478E-5
0.0032622583618233778     -0.0034318938475298853   -0.007744446016980607    2.6591719467583478E-5
0.0036696991097741796     -0.0029922455520432515   -0.007744446016980607    2.6591719467583478E-5
0.004018330559237649      -0.0025046445888981684   -0.007744446016980607    2.6591719467583478E-5
0.0043025656660555965     -0.0019769050784697755   -0.007744446016980607    2.6591719467583478E-5
0.004517849379054234      -0.0014174843872788504   -0.007744446016980607    2.6591719467583478E-5
0.0046607316376813274     -8.353475932307229E-4    -0.007744446016980607    2.6591719467583478E-5
0.004728922661454938      -2.3982381445130586E-4   -0.007744446016980607    2.6591719467583478E-5
0.004721329645174614      3.595432958565408E-4     -0.007744446016980607    2.6591719467583478E-5
0.004638074271830565      9.531484926198059E-4     -0.007744446016980607    2.6591719467583478E-5
0.00448049076255515       0.0015314788691516436    -0.007744446016980607    2.6591719467583478E-5
0.004251104494867464      0.0020852663076254005    -0.007744446016980607    2.6591719467583478E-5
0.003953591531867451      0.0026056360066490495    -0.007744446016980607    2.6591719467583478E-5
0.0035927197109503674     0.003084248705689724     -0.007744446016980607    2.6591719467583478E-5
0.0031742722361329805     0.0035134343271100653    -0.007744446016980607    2.6591719467583478E-5
0.002704954998473843      0.0038863148941164563    -0.007744446016980607    2.6591719467583478E-5
0.0021922891098377487     0.004196914754779616     -0.007744446016980607    2.6591719467583478E-5
0.001644490372220224      0.0044402563457164295    -0.007744446016980607    2.6591719467583478E-5
0.0010703376142139848     0.004612439960758161     -0.007744446016980607    2.6591719467583478E-5
4.79032004610494E-4       0.004710706246260626     -0.007744446016980607    2.6591719467583478E-5
-1.1995040227294407E-4    0.004733480421528602     -0.007744446016980607    2.6591719467583478E-5
-7.170105264841695E-4     0.004680397515693611     -0.007744446016980607    2.6591719467583478E-5
-0.0013025800938924546    0.0045523082166078295    -0.007744446016980607    2.6591719467583478E-5
-0.001867274973961564     0.004351265238021795     -0.007744446016980607    2.6591719467583478E-5
-0.0024020455665028084    0.004080490423520711     -0.007744446016980607    2.6591719467583478E-5
-0.002898321827363186     0.003744323114400005     -0.007744446016980607    2.6591719467583478E-5
-0.0033481506089183045    0.003348150608918305     -0.007744446016980607    2.6591719467583478E-5
2.8993512969813608E-19    -0.004735000000000003    -0.007883334512735452    2.2066441308398772E-5
5.982132469562828E-4      -0.004697059283335271    -0.007883334512735452    2.2066441308398772E-5
0.0011868397402450424     -0.00458384515783148     -0.007883334512735452    2.2066441308398772E-5
0.0017564463601183519     -0.004397171952974664    -0.007883334512735452    2.2066441308398772E-5
0.00229790479258467       -0.0041400312274445985   -0.007883334512735452    2.2066441308398772E-5
0.002802537816536529      -0.0038165438274547162   -0.007883334512735452    2.2066441308398772E-5
0.0032622583618233778     -0.0034318938475298853   -0.007883334512735452    2.2066441308398772E-5
0.0036696991097741796     -0.0029922455520432515   -0.007883334512735452    2.2066441308398772E-5
0.004018330559237649      -0.0025046445888981684   -0.007883334512735452    2.2066441308398772E-5
0.0043025656660555965     -0.0019769050784697755   -0.007883334512735452    2.2066441308398772E-5
0.004517849379054234      -0.0014174843872788504   -0.007883334512735452    2.2066441308398772E-5
0.0046607316376813274     -8.353475932307229E-4    -0.007883334512735452    2.2066441308398772E-5
0.004728922661454938      -2.3982381445130586E-4   -0.007883334512735452    2.2066441308398772E-5
0.004721329645174614      3.595432958565408E-4     -0.007883334512735452    2.2066441308398772E-5
0.004638074271830565      9.531484926198059E-4     -0.007883334512735452    2.2066441308398772E-5
0.00448049076255515       0.0015314788691516436    -0.007883334512735452    2.2066441308398772E-5
0.004251104494867464      0.0020852663076254005    -0.007883334512735452    2.2066441308398772E-5
0.003953591531867451      0.0026056360066490495    -0.007883334512735452    2.2066441308398772E-5
0.0035927197109503674     0.003084248705689724     -0.007883334512735452    2.2066441308398772E-5
0.0031742722361329805     0.0035134343271100653    -0.007883334512735452    2.2066441308398772E-5
0.002704954998473843      0.0038863148941164563    -0.007883334512735452    2.2066441308398772E-5
0.0021922891098377487     0.004196914754779616     -0.007883334512735452    2.2066441308398772E-5
0.001644490372220224      0.0044402563457164295    -0.007883334512735452    2.2066441308398772E-5
0.0010703376142139848     0.004612439960758161     -0.007883334512735452    2.2066441308398772E-5
4.79032004610494E-4       0.004710706246260626     -0.007883334512735452    2.2066441308398772E-5
-1.1995040227294407E-4    0.004733480421528602     -0.007883334512735452    2.2066441308398772E-5
-7.170105264841695E-4     0.004680397515693611     -0.007883334512735452    2.2066441308398772E-5
-0.0013025800938924546    0.0045523082166078295    -0.007883334512735452    2.2066441308398772E-5
-0.001867274973961564     0.004351265238021795     -0.007883334512735452    2.2066441308398772E-5
-0.0024020455665028084    0.004080490423520711     -0.007883334512735452    2.2066441308398772E-5
-0.002898321827363186     0.003744323114400005     -0.007883334512735452    2.2066441308398772E-5
-0.0033481506089183045    0.003348150608918305     -0.007883334512735452    2.2066441308398772E-5
2.8993512969813608E-19    -0.004735000000000003    -0.0080222230084903      1.749905145944205E-5
5.982132469562828E-4      -0.004697059283335271    -0.0080222230084903      1.749905145944205E-5
0.0011868397402450424     -0.00458384515783148     -0.0080222230084903      1.749905145944205E-5
0.0017564463601183519     -0.004397171952974664    -0.0080222230084903      1.749905145944205E-5
0.00229790479258467       -0.0041400312274445985   -0.0080222230084903      1.749905145944205E-5
0.002802537816536529      -0.0038165438274547162   -0.0080222230084903      1.749905145944205E-5
0.0032622583618233778     -0.0034318938475298853   -0.0080222230084903      1.749905145944205E-5
0.0036696991097741796     -0.0029922455520432515   -0.0080222230084903      1.749905145944205E-5
0.004018330559237649      -0.0025046445888981684   -0.0080222230084903      1.749905145944205E-5
0.0043025656660555965     -0.0019769050784697755   -0.0080222230084903      1.749905145944205E-5
0.004517849379054234      -0.0014174843872788504   -0.0080222230084903      1.749905145944205E-5
0.0046607316376813274     -8.353475932307229E-4    -0.0080222230084903      1.749905145944205E-5
0.004728922661454938      -2.3982381445130586E-4   -0.0080222230084903      1.749905145944205E-5
0.004721329645174614      3.595432958565408E-4     -0.0080222230084903      1.749905145944205E-5
0.004638074271830565      9.531484926198059E-4     -0.0080222230084903      1.749905145944205E-5
0.00448049076255515       0.0015314788691516436    -0.0080222230084903      1.749905145944205E-5
0.004251104494867464      0.0020852663076254005    -0.0080222230084903      1.749905145944205E-5
0.003953591531867451      0.0026056360066490495    -0.0080222230084903      1.749905145944205E-5
0.0035927197109503674     0.003084248705689724     -0.0080222230084903      1.749905145944205E-5
0.0031742722361329805     0.0035134343271100653    -0.0080222230084903      1.749905145944205E-5
0.002704954998473843      0.0038863148941164563    -0.0080222230084903      1.749905145944205E-5
0.0021922891098377487     0.004196914754779616     -0.0080222230084903      1.749905145944205E-5
